VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV
102_2019_07_02,Yeast - BRN,2/07/2019 0:10,50,41.09,118.44,2186.05,67,-79.82,125,46.38,1.27,49.03,9407.91,48.16,59.18,66.49,67.23,49.03,119.64,2096.63,48.45,33.31,80,1942.93,0,64.92,1.13,125.03,64.79,44.61,70,-80.2
102_2019_07_02,Yeast - BRN,2/07/2019 0:10,50,41.09,118.44,2186.05,67,-79.82,125,46.38,1.27,49.03,9407.91,48.16,59.18,66.49,67.23,49.03,119.64,2096.63,48.45,33.31,80,1942.93,0,64.92,1.13,125.03,64.79,44.61,70,-80.2
102_2019_07_02,Yeast - BRN,2/07/2019 0:10,50,41.09,118.44,2186.05,67,-79.82,125,46.38,1.27,49.03,9407.91,48.16,59.18,66.49,67.23,49.03,119.64,2096.63,48.45,33.31,80,1942.93,0,64.92,1.13,125.03,64.79,44.61,70,-80.2
102_2019_07_02,Yeast - BRN,2/07/2019 0:10,50,41.09,118.44,2186.05,67,-79.82,125,46.38,1.27,49.03,9407.91,48.16,59.18,66.49,67.23,49.03,119.64,2096.63,48.45,33.31,80,1942.93,0,64.92,1.13,125.03,64.79,44.61,70,-80.2
102_2019_07_02,Yeast - BRN,2/07/2019 0:10,50,41.09,118.44,2186.05,67,-79.82,125,46.38,1.27,49.03,9407.91,48.16,59.18,66.49,67.23,49.03,119.64,2096.63,48.45,33.31,80,1942.93,0,64.92,1.13,125.03,64.79,44.61,70,-80.2
102_2019_07_02,Yeast - BRN,2/07/2019 0:10,50,41.09,118.44,2186.05,67,-79.82,125,46.38,1.27,49.03,9407.91,48.16,59.18,66.49,67.23,49.03,119.64,2096.63,48.45,33.31,80,1942.93,0,64.92,1.13,125.03,64.79,44.61,70,-80.2
102_2019_07_02,Yeast - BRN,2/07/2019 0:10,50,41.09,118.44,2186.05,67,-79.82,125,46.38,1.27,49.03,9407.91,48.16,59.18,66.49,67.23,49.03,119.64,2096.63,48.45,33.31,80,1942.93,0,64.92,1.13,125.03,64.79,44.61,70,-80.2
104_2019_07_02,Yeast - BRN,2/07/2019 1:39,50,41.09,118.44,2186.05,67,-79.82,125,31.73,1.28,48.74,9433.85,47.84,57.74,68.73,66.72,46.34,118.57,2096.63,47.87,31.26,80,1872.24,0,66.8,1.22,124.71,64.79,44.46,69,-80.56
104_2019_07_02,Yeast - BRN,2/07/2019 1:39,50,41.09,118.44,2186.05,67,-79.82,125,31.73,1.28,48.74,9433.85,47.84,57.74,68.73,66.72,46.34,118.57,2096.63,47.87,31.26,80,1872.24,0,66.8,1.22,124.71,64.79,44.46,69,-80.56
104_2019_07_02,Yeast - BRN,2/07/2019 1:39,50,41.09,118.44,2186.05,67,-79.82,125,31.73,1.28,48.74,9433.85,47.84,57.74,68.73,66.72,46.34,118.57,2096.63,47.87,31.26,80,1872.24,0,66.8,1.22,124.71,64.79,44.46,69,-80.56
104_2019_07_02,Yeast - BRN,2/07/2019 1:39,50,41.09,118.44,2186.05,67,-79.82,125,31.73,1.28,48.74,9433.85,47.84,57.74,68.73,66.72,46.34,118.57,2096.63,47.87,31.26,80,1872.24,0,66.8,1.22,124.71,64.79,44.46,69,-80.56
104_2019_07_02,Yeast - BRN,2/07/2019 1:39,50,41.09,118.44,2186.05,67,-79.82,125,31.73,1.28,48.74,9433.85,47.84,57.74,68.73,66.72,46.34,118.57,2096.63,47.87,31.26,80,1872.24,0,66.8,1.22,124.71,64.79,44.46,69,-80.56
104_2019_07_02,Yeast - BRN,2/07/2019 1:39,50,41.09,118.44,2186.05,67,-79.82,125,31.73,1.28,48.74,9433.85,47.84,57.74,68.73,66.72,46.34,118.57,2096.63,47.87,31.26,80,1872.24,0,66.8,1.22,124.71,64.79,44.46,69,-80.56
104_2019_07_02,Yeast - BRN,2/07/2019 1:39,50,41.09,118.44,2186.05,67,-79.82,125,31.73,1.28,48.74,9433.85,47.84,57.74,68.73,66.72,46.34,118.57,2096.63,47.87,31.26,80,1872.24,0,66.8,1.22,124.71,64.79,44.46,69,-80.56
102_2019_07_02,Yeast - BRN,2/07/2019 2:39,50,41.09,125,2186.05,67,-79.82,125,26.08,1.28,48.74,9420.88,44.67,57.42,68.73,66.72,43.59,118.93,2109.6,47.87,29.24,80,2288.59,0,60.65,1.22,125.03,61.97,43.91,68,-80.2
104_2019_07_02,Yeast - BRN,2/07/2019 3:07,50,41.09,125,2186.05,67,-79.72,125,19.7,1.28,43.51,9402.08,45.44,57.42,68.48,66.72,45.9,125.31,1706.23,43.87,31.3,80,1365.76,0,65.21,1.22,125.03,61.97,42.05,70,-80.2
108_2019_07_02,Yeast - BRD,2/07/2019 19:05,50,39,90,2335.9,65,-80,120,47.41,1.53,54.63,9119.97,57.49,59.89,78.76,67.58,53.88,89,1142.02,13.08,24.06,80,692.61,0,-14.53,1.09,119.91,70.75,13.8,71,-71.75
108_2019_07_02,Yeast - BRD,2/07/2019 19:05,50,39,90,2335.9,65,-80,120,47.41,1.53,54.63,9119.97,57.49,59.89,78.76,67.58,53.88,89,1142.02,13.08,24.06,80,692.61,0,-14.53,1.09,119.91,70.75,13.8,71,-71.75
108_2019_07_02,Yeast - BRD,2/07/2019 19:05,50,39,90,2335.9,65,-80,120,47.41,1.53,54.63,9119.97,57.49,59.89,78.76,67.58,53.88,89,1142.02,13.08,24.06,80,692.61,0,-14.53,1.09,119.91,70.75,13.8,71,-71.75
108_2019_07_02,Yeast - BRD,2/07/2019 19:05,50,39,90,2335.9,65,-80,120,47.41,1.53,54.63,9119.97,57.49,59.89,78.76,67.58,53.88,89,1142.02,13.08,24.06,80,692.61,0,-14.53,1.09,119.91,70.75,13.8,71,-71.75
108_2019_07_02,Yeast - BRD,2/07/2019 19:05,50,39,90,2335.9,65,-80,120,47.41,1.53,54.63,9119.97,57.49,59.89,78.76,67.58,53.88,89,1142.02,13.08,24.06,80,692.61,0,-14.53,1.09,119.91,70.75,13.8,71,-71.75
108_2019_07_02,Yeast - BRD,2/07/2019 19:05,50,39,90,2335.9,65,-80,120,47.41,1.53,54.63,9119.97,57.49,59.89,78.76,67.58,53.88,89,1142.02,13.08,24.06,80,692.61,0,-14.53,1.09,119.91,70.75,13.8,71,-71.75
108_2019_07_02,Yeast - BRD,2/07/2019 19:05,50,39,90,2335.9,65,-80,120,47.41,1.53,54.63,9119.97,57.49,59.89,78.76,67.58,53.88,89,1142.02,13.08,24.06,80,692.61,0,-14.53,1.09,119.91,70.75,13.8,71,-71.75
108_2019_07_02,Yeast - BRD,2/07/2019 19:28,50,39,90,2335.9,65,-79.67,120,35.31,1.53,55.38,9126.46,57.74,58.09,75.43,67.58,55.53,89.72,1372.24,21.67,61.77,80,853.44,0,49.25,1.09,119.91,64.47,22.68,74,-79.49
108_2019_07_02,Yeast - BRD,2/07/2019 19:28,50,39,90,2335.9,65,-79.34,120,35.64,1.53,55.38,9126.46,57.74,58.09,75.43,67.58,55.46,89.36,1378.73,21.32,63.38,80,885.86,0,55.49,1.09,119.91,64.47,22.58,74,-79.49
108_2019_07_02,Yeast - BRD,2/07/2019 19:28,50,39,90,2335.9,65,-79.92,120,35.42,1.53,55.38,9088.2,57.74,58.09,75.43,67.58,55.53,89.36,1359.27,21.32,64.37,80,885.86,0,55.49,1.09,119.91,64.47,22.58,74,-79.49
108_2019_07_02,Yeast - BRD,2/07/2019 19:46,50,39,90,2335.9,65,-79.37,120,24.59,1.53,55,9632.3,58.51,53.23,75.43,66.75,54.56,90.4,1974.71,56.81,43.88,80,2032.43,0,63.32,1.09,118.94,64.15,37.4,77,-80.2
108_2019_07_02,Yeast - BRD,2/07/2019 19:47,50,39,90,2335.9,65,-77.08,120,24.83,1.53,55,9574.58,58.51,53.23,75.43,66.75,54.56,90.07,1891.7,90.55,33.82,80,2045.4,0,68.25,1.09,119.26,64.15,37.11,77,-79.85
108_2019_07_02,Yeast - BRD,2/07/2019 19:48,50,39,90,2335.9,65,-76.04,120,23.57,1.53,55,9581.06,58.32,53.23,75.43,66.75,54.41,90.07,1827.5,101.73,40.35,80,2134.89,0,66.22,1.09,120.23,64.15,36.6,73,-78.81
108_2019_07_02,Yeast - BRD,2/07/2019 19:50,50,39,90,2335.9,65,-80,120,22.61,1.53,55,9587.55,57.45,53.23,75.43,66.75,54.41,90.75,1782.75,100.04,51.21,80,1160.83,0,62.39,1.09,120.23,64.47,36.59,72,-79.85
108_2019_07_02,Yeast - BRD,2/07/2019 19:51,50,39,90,2335.9,58,-80,120,22.06,1.53,55,9587.55,47.33,53.23,75.43,66.75,54.34,89.72,1789.23,89.69,55.99,80,1789.23,0,60.93,1.09,120.23,64.47,36.47,73,-80.2
108_2019_07_02,Yeast - BRD,2/07/2019 19:53,50,39,90,2335.9,58,-72.25,120,20.8,1.53,55,9612.84,47.49,53.23,75.43,66.75,54.41,89,1815.18,52.42,53.1,80,2103.11,0,61.81,1.09,120.23,64.47,36.97,74,-77.39
108_2019_07_02,Yeast - BRD,2/07/2019 19:56,50,39,90,2335.9,58,-57.16,120,18.27,1.53,55,9574.58,58.45,53.23,68.25,66.75,54.26,89.72,1846.95,65.3,48.05,80,1597.28,0,63.32,1.09,120.23,65.53,37.23,76,-68.93
108_2019_07_02,Yeast - BRD,2/07/2019 20:00,50,39,90,2335.9,58,-44.69,120,16.27,1.53,55,9612.84,46.59,53.23,68.25,66.75,54.26,90.07,1872.24,89.98,44.21,80,2603.11,0,63.61,1.09,120.23,65.53,38.03,79,-57.63
108_2019_07_02,Yeast - BRD,2/07/2019 20:00,50,39,80,2335.9,58,-44.69,120,16.13,1.53,55,9734.76,58.32,53.23,68.25,66.75,54.26,90.07,1872.24,88.63,44.11,80,2603.11,0,63.61,1.09,120.23,65.53,38.01,81,-56.56
108_2019_07_02,Yeast - BRD,2/07/2019 20:01,50,39,80,2335.9,58,-41.91,120,16.06,1.53,55,9850.84,49.99,53.23,68.25,66.75,54.19,81.94,1878.73,57.13,43.61,80,2385.21,0,61.59,1.09,120.23,74.5,38.28,82,-54.45
108_2019_07_02,Yeast - BRD,2/07/2019 20:10,50,39,80,2335.9,58,-39.09,120,8.9,1.53,53.36,10023.35,46.24,53.23,68.25,66.75,53.36,79.84,2071.34,53.93,41.89,80,2513.62,0,58.97,1.09,119.91,77.64,43.75,88,-43.18
108_2019_07_02,Yeast - BRD,2/07/2019 20:10,50,39,80,2335.9,58,-38.18,120,8.9,1.53,53.36,10023.35,46.24,53.23,68.25,66.75,53.36,79.84,2071.34,53.93,41.89,80,2513.62,0,58.97,1.09,119.91,77.64,43.75,88,-43.18
108_2019_07_02,Yeast - BRD,2/07/2019 20:10,50,39,80,2335.9,56,-39.09,120,8.9,1.53,53.36,10023.35,46.24,53.23,68.25,66.75,53.36,79.84,2071.34,53.93,41.89,80,2513.62,0,58.97,1.09,119.91,77.64,43.75,88,-43.18
108_2019_07_02,Yeast - BRD,2/07/2019 20:11,50,39,80,2335.9,56,-36.56,120,5.6,1.53,53.36,9978.6,58.22,53.23,68.25,66.75,53.36,79.84,2096.63,54.73,40.01,80,2596.63,0,58.97,1.09,119.91,77.64,44.14,89,-42.15
108_2019_07_02,Yeast - BRD,2/07/2019 20:14,25,39,80,2335.9,56,-36.56,120,1.42,1.53,53.36,9991.57,2.95,53.23,68.25,66.75,52.77,79.48,2167.32,53.77,40.41,80,3096.63,0,57.23,1.09,119.91,77.64,46.74,90,-40.72
112_2019_07_03,Yeast - FMX,3/07/2019 12:31,50,43,54,2609.3,73,-56.38,120,40.68,1.29,54.32,10190.01,57.39,48.67,60.02,60.14,54.16,54.09,1590.79,45.44,28.5,80,5544.1,0,72.92,1.23,119.91,76.1,82.03,85,-56.24
112_2019_07_03,Yeast - FMX,3/07/2019 12:31,50,43,54,2609.3,73,-56.38,120,40.68,1.29,54.32,10190.01,57.39,48.67,60.02,60.14,54.16,54.09,1590.79,45.44,28.5,80,5544.1,0,72.92,1.23,119.91,76.1,82.03,85,-56.24
112_2019_07_03,Yeast - FMX,3/07/2019 12:31,50,43,54,2609.3,73,-56.38,120,40.68,1.29,54.32,10190.01,57.39,48.67,60.02,60.14,54.16,54.09,1590.79,45.44,28.5,80,5544.1,0,72.92,1.23,119.91,76.1,82.03,85,-56.24
112_2019_07_03,Yeast - FMX,3/07/2019 12:31,50,43,54,2609.3,73,-56.38,120,40.68,1.29,54.32,10190.01,57.39,48.67,60.02,60.14,54.16,54.09,1590.79,45.44,28.5,80,5544.1,0,72.92,1.23,119.91,76.1,82.03,85,-56.24
112_2019_07_03,Yeast - FMX,3/07/2019 12:31,50,43,54,2609.3,73,-56.38,120,40.68,1.29,54.32,10190.01,57.39,48.67,60.02,60.14,54.16,54.09,1590.79,45.44,28.5,80,5544.1,0,72.92,1.23,119.91,76.1,82.03,85,-56.24
112_2019_07_03,Yeast - FMX,3/07/2019 12:31,50,43,54,2609.3,73,-56.38,120,40.68,1.29,54.32,10190.01,57.39,48.67,60.02,60.14,54.16,54.09,1590.79,45.44,28.5,80,5544.1,0,72.92,1.23,119.91,76.1,82.03,85,-56.24
112_2019_07_03,Yeast - FMX,3/07/2019 12:31,50,43,54,2609.3,73,-56.38,120,40.68,1.29,54.32,10190.01,57.39,48.67,60.02,60.14,54.16,54.09,1590.79,45.44,28.5,80,5544.1,0,72.92,1.23,119.91,76.1,82.03,85,-56.24
112_2019_07_03,Yeast - FMX,3/07/2019 12:40,50,43,54,2609.3,73,-55.87,120,41.34,1.29,53.54,10196.5,57.29,48.67,60.02,60.14,53.46,54.09,1622.57,45.57,28.53,80,6031.13,0,72.92,1.23,119.91,76.1,82.23,85,-55.88
112_2019_07_03,Yeast - FMX,3/07/2019 12:50,50,43,54,2609.3,73,-60.5,120,43.03,1.29,53.31,10234.76,52.01,48.1,60.02,60.14,52.38,56.9,1673.8,45.57,28.2,80,1610.25,0,72.7,1.23,120.23,76.1,82.46,84,-58.34
112_2019_07_03,Yeast - FMX,3/07/2019 12:56,50,43,57,2609.3,73,-60.5,120,43.92,1.29,53.31,10222.44,57.13,48.1,60.02,60.14,51.61,57.97,1661.48,45.57,28.53,80,5646.56,0,72.7,1.23,119.91,74.66,82.64,83,-61.55
112_2019_07_03,Yeast - FMX,3/07/2019 13:00,50,43,62,2609.3,73,-60.5,120,44.8,1.29,51.45,10202.98,50.79,48.1,60.02,60.14,51.77,60.08,1693.26,45.57,28.67,80,5089.49,0,72.47,1.23,119.91,74.66,82.73,83,-64.72
112_2019_07_03,Yeast - FMX,3/07/2019 13:02,50,43,62,2609.3,73,-66.93,120,44.75,1.29,51.45,10209.47,50.21,48.1,60.02,60.14,51.92,64.68,1718.55,45.57,28.37,80,5287.94,0,72.47,1.23,119.91,74.66,82.72,82,-64.72
112_2019_07_03,Yeast - FMX,3/07/2019 13:07,50,43,62,2609.3,73,-68.7,120,45.18,1.29,51.45,10209.47,56.97,48.1,60.02,60.14,52.38,60.79,1706.23,45.63,28.64,80,5230.22,0,72.47,1.23,119.91,74.66,82.56,80,-67.54
112_2019_07_03,Yeast - FMX,3/07/2019 13:18,50,43,62,2609.3,73,-66.94,120,46.55,1.29,52.15,10177.04,57.1,49.09,60.02,60.14,51.15,62.9,1699.74,45.63,28.8,80,1603.76,0,72.47,1.23,120.23,71.52,82.83,79,-67.86
112_2019_07_03,Yeast - FMX,3/07/2019 13:24,50,43,62,2609.3,73,-67.94,120,47.08,1.29,52.15,10234.76,57.1,49.09,60.02,60.14,50.45,62.18,1712.71,45.63,28.6,80,5332.69,0,73.07,1.23,119.91,71.52,83,79,-67.86
112_2019_07_03,Yeast - FMX,3/07/2019 13:27,50,43,67,2609.3,73,-67.94,120,47.51,1.29,52.15,10202.98,49.03,49.09,60.02,60.14,49.9,62.18,1731.52,45.63,28.8,80,5300.91,0,73.07,1.23,119.91,71.52,83.06,79,-68.22
112_2019_07_03,Yeast - FMX,3/07/2019 13:27,50,43,68,2609.3,73,-67.94,120,47.65,1.29,52.15,10196.5,49.03,49.09,60.02,60.14,49.9,64.68,1744.49,45.63,28.57,80,1616.08,0,73.07,1.23,119.91,71.52,83.08,79,-68.58
112_2019_07_03,Yeast - FMX,3/07/2019 13:33,50,43,68,2609.3,73,-73.39,120,47.92,1.29,49.29,10228.28,57.17,48.58,60.02,60.14,49.36,67.82,1827.5,46.18,28.8,80,1686.77,0,73.07,1.23,119.91,70.62,83.32,78,-71.39
112_2019_07_03,Yeast - FMX,3/07/2019 13:34,50,43,75,2609.3,73,-73.39,120,48.03,1.29,49.29,10202.98,46.88,48.58,60.02,60.14,49.29,68.89,1827.5,46.18,28.7,80,1673.8,0,73.07,1.23,119.91,70.62,83.33,78,-72.11
112_2019_07_03,Yeast - FMX,3/07/2019 13:39,50,43,75,2609.3,73,-79.16,120,48.3,1.29,49.29,10241.25,56.91,48.58,60.02,60.14,49.59,75.24,1853.44,46.18,29.04,80,4481.19,0,71.8,1.23,119.58,70.62,83.37,76,-76
112_2019_07_03,Yeast - FMX,3/07/2019 13:42,50,43,75,2609.3,73,-79.94,120,48.56,1.29,49.29,10183.53,56.97,48.58,60.02,60.14,49.83,75.24,1917.64,46.05,28.97,80,4551.23,0,71.8,1.23,119.91,70.62,83.31,75,-77.39
112_2019_07_03,Yeast - FMX,3/07/2019 13:50,50,43,75,2609.3,73,-79.16,120,49.25,1.29,49.9,10196.5,56.97,49.09,59.47,60.14,49.83,75.24,1891.7,46.11,29.31,80,1699.74,0,73.38,1.23,119.91,66.62,83.17,73,-78.46
112_2019_07_03,Yeast - FMX,3/07/2019 13:55,50,43,75,2609.3,73,-77.61,120,49.59,1.29,49.9,10164.72,56.69,49.09,59.47,60.14,48.82,74.88,1898.18,46.11,29.61,80,1706.23,0,73.38,1.23,119.91,66.62,83.33,73,-78.1
112_2019_07_03,Yeast - FMX,3/07/2019 14:01,50,43,75,2609.3,73,-78.63,120,49.88,1.29,49.9,10222.44,49.73,49.09,59.47,60.14,47.66,74.88,1904.67,46.37,29.07,80,1725.03,0,73.38,1.23,119.91,66.62,83.73,72,-78.1
112_2019_07_03,Yeast - FMX,3/07/2019 14:03,50,43,75,2609.3,73,-80,120,50.03,1.29,49.9,10196.5,57.45,49.09,59.47,60.14,47.35,74.88,1929.96,46.47,29.07,80,4474.71,0,73.38,1.23,119.91,66.62,83.78,72,-78.46
113_2019_07_03,Yeast - FMX,3/07/2019 14:23,50,43,75,2609.3,73,-80,120,51.2,1.29,46.81,10215.95,56.59,49.09,59.47,59.44,44.42,74.52,1987.68,46.47,28.3,80,4608.95,0,71.65,1.23,119.91,65.4,84.6,70,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 14:23,50,43,75,2609.3,73,-80,120,51.2,1.29,46.81,10215.95,56.59,49.09,59.47,59.44,44.42,74.52,1987.68,46.47,28.3,80,4608.95,0,71.65,1.23,119.91,65.4,84.6,70,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 14:23,50,43,75,2609.3,73,-80,120,51.2,1.29,46.81,10215.95,56.59,49.09,59.47,59.44,44.42,74.52,1987.68,46.47,28.3,80,4608.95,0,71.65,1.23,119.91,65.4,84.6,70,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 14:23,50,43,75,2609.3,73,-80,120,51.2,1.29,46.81,10215.95,56.59,49.09,59.47,59.44,44.42,74.52,1987.68,46.47,28.3,80,4608.95,0,71.65,1.23,119.91,65.4,84.6,70,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 14:23,50,43,75,2609.3,73,-80,120,51.2,1.29,46.81,10215.95,56.59,49.09,59.47,59.44,44.42,74.52,1987.68,46.47,28.3,80,4608.95,0,71.65,1.23,119.91,65.4,84.6,70,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 14:23,50,43,75,2609.3,73,-80,120,51.2,1.29,46.81,10215.95,56.59,49.09,59.47,59.44,44.42,74.52,1987.68,46.47,28.3,80,4608.95,0,71.65,1.23,119.91,65.4,84.6,70,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 14:23,50,43,75,2609.3,73,-80,120,51.2,1.29,46.81,10215.95,56.59,49.09,59.47,59.44,44.42,74.52,1987.68,46.47,28.3,80,4608.95,0,71.65,1.23,119.91,65.4,84.6,70,-79.85
112_2019_07_03,Yeast - FMX,3/07/2019 14:24,50,43,80,2609.3,73,-80,120,51.51,1.29,46.81,10183.53,46.69,49.09,59.47,59.44,44.34,74.17,2000.65,46.47,28.3,80,1769.78,0,71.65,1.23,119.91,65.4,84.66,70,-80.2
113_2019_07_03,Yeast - FMX,3/07/2019 14:51,50,43,90,2609.3,73,-80,120,56.11,1.29,44.03,10190.01,56.75,49.16,59.89,59.44,43.8,80.19,1878.73,46.91,27.32,80,1763.94,0,64.37,1.23,119.91,63.44,84.88,69,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 15:43,50,43,90,2609.3,73,-79.45,120,63.69,1.29,49.83,10228.28,56.4,49.16,62.96,59.44,50.14,89.36,1744.49,44.6,29.31,80,1481.19,0,67.6,1.23,119.91,63.44,83.19,72,-79.85
113_2019_07_03,Yeast - FMX,3/07/2019 15:51,50,43,90,2609.3,73,-74.46,120,64.38,1.29,49.83,10215.95,56.81,49.16,62.96,63.51,50.91,90.07,1680.29,44.67,29.17,80,3603.11,0,73.6,1.23,119.91,63.35,83.01,74,-77.03
113_2019_07_03,Yeast - FMX,3/07/2019 16:02,50,43,90,2609.3,73,-72.94,120,65.2,1.29,49.83,10209.47,56.62,49.16,62.96,63.51,51.77,89.72,1635.54,44.54,29,80,3935.8,0,73.38,1.23,119.91,63.35,82.74,76,-74.21
113_2019_07_03,Yeast - FMX,3/07/2019 16:13,50,43,90,2609.3,73,-68.55,120,66.22,1.29,49.83,10215.95,56.52,49.16,62.96,63.51,52.92,90.07,1564.85,44.54,28.74,80,1461.74,0,73.38,1.23,119.91,67.58,82.45,78,-70.36
113_2019_07_03,Yeast - FMX,3/07/2019 16:20,50,43,90,2609.3,73,-67.8,120,66.49,1.29,49.83,10196.5,56.75,49.16,62.96,63.51,53.38,89.72,1603.76,45.12,28.87,80,1519.46,0,73.07,1.23,119.91,69.15,82.33,79,-68.58
113_2019_07_03,Yeast - FMX,3/07/2019 16:23,50,43,90,2609.3,73,-69.39,120,67.12,1.29,49.83,10196.5,56.43,49.16,62.96,63.51,53.54,89.72,1584.31,45.12,28.97,80,1494.16,0,72.18,1.23,119.91,69.15,82.28,80,-68.93
113_2019_07_03,Yeast - FMX,3/07/2019 16:27,50,43,90,2609.3,73,-67.8,120,67.6,1.29,49.83,10209.47,47.01,49.16,62.96,63.51,53.85,89.36,1673.8,45.6,28.37,80,1616.08,0,73.67,1.23,119.91,69.15,82.21,80,-68.58
113_2019_07_03,Yeast - FMX,3/07/2019 16:31,50,43,90,2609.3,73,-70.15,120,67.63,1.29,49.83,10228.28,56.27,49.16,62.96,63.51,54.08,90.07,1859.92,47.07,28.37,80,1802.2,0,72.47,1.23,119.91,69.15,82.12,80,-68.93
113_2019_07_03,Yeast - FMX,3/07/2019 16:37,50,43,90,2609.3,73,-77.77,120,68.5,1.29,54.24,10190.01,56.91,50.69,62.96,63.51,54.24,89.36,1866.41,46.98,29.24,80,4179.64,0,70.98,1.23,119.91,68.41,82.08,78,-74.21
113_2019_07_03,Yeast - FMX,3/07/2019 16:41,50,43,90,2609.3,73,-78.02,120,68.13,1.29,54.24,10177.04,56.59,50.69,62.96,63.51,54.16,89.36,1846.95,46.56,29.07,80,1738,0,72.78,1.23,119.91,65.4,82.07,77,-75.64
113_2019_07_03,Yeast - FMX,3/07/2019 16:49,50,43,90,2609.3,73,-72.56,120,68.5,1.29,54.24,10215.95,56.52,50.69,62.96,63.51,53.62,90.75,1853.44,47.2,29.14,80,3603.11,0,73.98,1.23,119.91,65.4,82.15,77,-72.82
113_2019_07_03,Yeast - FMX,3/07/2019 16:54,50,43,90,2609.3,73,-73.3,120,69.32,1.29,53.31,10190.01,56.49,50.69,62.96,63.51,53.16,90.07,1853.44,47.27,28.6,80,1789.23,0,72.78,1.23,119.58,66.46,82.28,77,-73.5
113_2019_07_03,Yeast - FMX,3/07/2019 17:01,50,43,90,2609.3,73,-76.65,120,69.64,1.29,53.31,10177.04,56.56,50.69,62.96,63.51,53.23,89.36,1891.7,47.04,29,80,4077.17,0,72.47,1.23,119.91,66.46,82.36,77,-74.93
113_2019_07_03,Yeast - FMX,3/07/2019 17:10,50,43,90,2609.3,73,-75.66,120,70.77,1.29,53.31,10209.47,56.56,50.69,62.96,63.51,53.08,91.11,1885.21,47.2,28.91,80,3596.63,0,73.38,1.23,119.91,65.14,82.34,76,-75.28
113_2019_07_03,Yeast - FMX,3/07/2019 17:19,50,43,90,2609.3,73,-77.4,120,71.86,1.29,53.31,10202.98,52.49,50.69,62.96,63.51,52.38,89.72,1898.18,47.1,29,80,1789.23,0,73.38,1.23,119.91,65.14,82.47,76,-76.32
113_2019_07_03,Yeast - FMX,3/07/2019 17:23,50,43,90,2609.3,73,-76.89,120,71.67,1.29,53.31,10177.04,56.62,50.69,62.96,63.51,52.23,89.72,1795.72,45.63,29.61,80,1648.51,0,73.07,1.23,119.91,65.14,82.53,76,-77.03
114_2019_07_03,Yeast - FMX,3/07/2019 17:25,50,43,90,2609.3,73,-76.89,120,71.7,1.29,53.31,10196.5,53.64,50.69,62.96,63.51,51.99,90.07,1795.72,46.14,29.24,80,1718.55,0,74.27,1.23,119.91,65.14,82.6,76,-76
114_2019_07_03,Yeast - FMX,3/07/2019 17:25,50,43,90,2609.3,73,-76.89,120,71.7,1.29,53.31,10196.5,53.64,50.69,62.96,63.51,51.99,90.07,1795.72,46.14,29.24,80,1718.55,0,74.27,1.23,119.91,65.14,82.6,76,-76
114_2019_07_03,Yeast - FMX,3/07/2019 17:25,50,43,90,2609.3,73,-76.89,120,71.7,1.29,53.31,10196.5,53.64,50.69,62.96,63.51,51.99,90.07,1795.72,46.14,29.24,80,1718.55,0,74.27,1.23,119.91,65.14,82.6,76,-76
114_2019_07_03,Yeast - FMX,3/07/2019 17:25,50,43,90,2609.3,73,-76.89,120,71.7,1.29,53.31,10196.5,53.64,50.69,62.96,63.51,51.99,90.07,1795.72,46.14,29.24,80,1718.55,0,74.27,1.23,119.91,65.14,82.6,76,-76
114_2019_07_03,Yeast - FMX,3/07/2019 17:25,50,43,90,2609.3,73,-76.89,120,71.7,1.29,53.31,10196.5,53.64,50.69,62.96,63.51,51.99,90.07,1795.72,46.14,29.24,80,1718.55,0,74.27,1.23,119.91,65.14,82.6,76,-76
114_2019_07_03,Yeast - FMX,3/07/2019 17:25,50,43,90,2609.3,73,-76.89,120,71.7,1.29,53.31,10196.5,53.64,50.69,62.96,63.51,51.99,90.07,1795.72,46.14,29.24,80,1718.55,0,74.27,1.23,119.91,65.14,82.6,76,-76
114_2019_07_03,Yeast - FMX,3/07/2019 17:25,50,43,90,2609.3,73,-76.89,120,71.7,1.29,53.31,10196.5,53.64,50.69,62.96,63.51,51.99,90.07,1795.72,46.14,29.24,80,1718.55,0,74.27,1.23,119.91,65.14,82.6,76,-76
